Date,Open,High,Low,Close,Adj Close,Volume
2021-09-20,440.6700134277344,449.989990234375,433.0,438.0,438.0,920400
2021-09-21,441.3800048828125,442.5400085449219,434.6300048828125,434.760009765625,434.760009765625,767500
2021-09-22,436.69000244140625,436.69000244140625,431.3800048828125,434.5899963378906,434.5899963378906,1023300
2021-09-23,436.05999755859375,436.6700134277344,431.2799987792969,433.20001220703125,433.20001220703125,1050900
2021-09-24,431.2799987792969,436.95001220703125,427.1000061035156,432.82000732421875,432.82000732421875,811900
2021-09-27,430.0299987792969,431.1099853515625,418.5400085449219,425.5799865722656,425.5799865722656,860100
2021-09-28,418.0400085449219,418.4200134277344,408.8500061035156,410.20001220703125,410.20001220703125,1163000
2021-09-29,413.0,416.3699951171875,409.9200134277344,411.6099853515625,411.6099853515625,749700
2021-09-30,413.2799987792969,417.3299865722656,405.1099853515625,405.6099853515625,405.6099853515625,915000
2021-10-01,403.4200134277344,403.95001220703125,391.3299865722656,394.8399963378906,394.8399963378906,1116200
2021-10-04,393.75,393.75,378.5,379.8800048828125,379.8800048828125,1267800
2021-10-05,382.0,395.8999938964844,381.67999267578125,387.9800109863281,387.9800109863281,1137400
2021-10-06,383.5799865722656,394.25,381.3999938964844,392.95001220703125,392.95001220703125,1037100
2021-10-07,398.6400146484375,405.6300048828125,397.3900146484375,404.04998779296875,404.04998779296875,1106800
2021-10-08,405.2900085449219,411.5799865722656,405.20001220703125,410.0,410.0,1047200
2021-10-11,410.0,415.20001220703125,404.0799865722656,404.3599853515625,404.3599853515625,812300
2021-10-12,409.4700012207031,412.0899963378906,400.1000061035156,404.3999938964844,404.3999938964844,653700
2021-10-13,405.4599914550781,408.25,403.2200012207031,405.1400146484375,405.1400146484375,680400
2021-10-14,409.3800048828125,412.0299987792969,407.0,408.1000061035156,408.1000061035156,948000
2021-10-15,411.6700134277344,411.8999938964844,408.1499938964844,409.92999267578125,409.92999267578125,662200
2021-10-18,409.0,410.6400146484375,404.0199890136719,410.5299987792969,410.5299987792969,534600
2021-10-19,412.1400146484375,415.20001220703125,410.1600036621094,414.0799865722656,414.0799865722656,739600
2021-10-20,417.3800048828125,417.9800109863281,411.1400146484375,413.45001220703125,413.45001220703125,620900
2021-10-21,416.1700134277344,417.9599914550781,409.2699890136719,411.5799865722656,411.5799865722656,803500
2021-10-22,411.0,413.3999938964844,403.489990234375,409.1499938964844,409.1499938964844,544800
2021-10-25,410.7200012207031,421.19000244140625,408.3800048828125,420.7799987792969,420.7799987792969,848000
2021-10-26,423.0,424.3800048828125,415.7099914550781,417.19000244140625,417.19000244140625,692200
2021-10-27,419.2799987792969,420.5199890136719,411.07000732421875,412.010009765625,412.010009765625,689900
2021-10-28,414.3500061035156,418.7900085449219,411.7799987792969,413.54998779296875,413.54998779296875,566100
2021-10-29,415.0899963378906,416.0,410.19000244140625,415.05999755859375,415.05999755859375,513600
2021-11-01,415.4800109863281,419.7699890136719,414.95001220703125,416.79998779296875,416.79998779296875,488200
2021-11-02,417.6199951171875,418.8500061035156,409.0,417.2099914550781,417.2099914550781,604400
2021-11-03,418.6300048828125,420.3599853515625,408.7699890136719,419.57000732421875,419.57000732421875,722700
2021-11-04,418.45001220703125,422.45001220703125,416.4100036621094,421.8299865722656,421.8299865722656,785600
2021-11-05,423.260009765625,425.0,397.8500061035156,408.1400146484375,408.1400146484375,1579600
2021-11-08,406.8299865722656,410.70001220703125,395.79998779296875,402.17999267578125,402.17999267578125,846600
2021-11-09,400.5400085449219,401.9599914550781,395.04998779296875,395.3599853515625,395.3599853515625,630600
2021-11-10,392.25,393.9200134277344,385.6000061035156,385.6499938964844,385.6499938964844,804000
2021-11-11,389.2099914550781,393.0299987792969,382.69000244140625,385.1600036621094,385.1600036621094,783600
2021-11-12,386.3500061035156,390.0,381.5299987792969,383.45001220703125,383.45001220703125,899800
2021-11-15,384.4800109863281,388.8399963378906,378.6000061035156,378.94000244140625,378.94000244140625,844200
2021-11-16,380.44000244140625,381.07000732421875,374.3399963378906,378.510009765625,378.510009765625,763900
2021-11-17,377.9100036621094,382.55999755859375,374.739990234375,377.6300048828125,377.6300048828125,531700
2021-11-18,377.6300048828125,379.0,366.510009765625,375.9200134277344,375.9200134277344,870100
2021-11-19,380.1600036621094,380.6499938964844,373.6099853515625,379.3399963378906,379.3399963378906,1051700
2021-11-22,377.8599853515625,379.9599914550781,375.1099853515625,377.1499938964844,377.1499938964844,743100
2021-11-23,375.0,375.0,362.80999755859375,365.739990234375,365.739990234375,1076700
2021-11-24,366.9800109863281,366.9800109863281,361.1000061035156,365.55999755859375,365.55999755859375,1112600
2021-11-26,367.80999755859375,376.3500061035156,367.44000244140625,369.7900085449219,369.7900085449219,668900
2021-11-29,373.5,374.4100036621094,364.6199951171875,370.80999755859375,370.80999755859375,891000
2021-11-30,370.6099853515625,374.4200134277344,364.3599853515625,365.3299865722656,365.3299865722656,1455000
2021-12-01,365.70001220703125,367.489990234375,357.44000244140625,357.6600036621094,357.6600036621094,1142400
2021-12-02,356.17999267578125,360.7799987792969,351.3399963378906,357.4800109863281,357.4800109863281,1090500
2021-12-03,360.55999755859375,362.489990234375,341.0299987792969,347.2799987792969,347.2799987792969,1148500
